s22 X,s22 YRe,s22 YReImag
1000000,0.9999981769681279,-0.00125665541576428
5999000,0.999933854812499,-0.007538245865437181
10998000,0.9997776588170357,-0.01381769298531715
15997000,0.9995296733223507,-0.02009322530837201
20996000,0.9991900193516541,-0.02636306844254754
25995000,0.9987588623334955,-0.03262545201153604
30994000,0.9982364120350349,-0.03887861141014889
35993000,0.997622922331483,-0.04512078924547974
40992000,0.9969186909128376,-0.05135023671980962
45991000,0.9961240589379943,-0.05756521498823767
50990000,0.9952394106386067,-0.06376399649658318
55989000,0.9942651728739509,-0.06994486629966427
60988000,0.9932018146378552,-0.07610612335865714
65987000,0.9920498465188035,-0.08224608181583211
70986000,0.9908098201143736,-0.08836307224485378
75985000,0.9894823274012541,-0.09445544287482797
80984000,0.9880680000621782,-0.1005215607863201
85983000,0.9865675087711874,-0.1065598130776274
90982000,0.9849815624387055,-0.1125686079996608
95981000,0.9833109074179924,-0.1185463760578727
100980000,0.9815563266746119,-0.1244915710797473
105979000,0.9797186389205803,-0.1304026712464634
110978000,0.9777986977149722,-0.1362781800874265
115977000,0.975797390532773,-0.1421166274364664
120976000,0.9737156378038152,-0.1479165703485885
125975000,0.9715543919236842,-0.1536765939762675
130974000,0.9693146362385348,-0.1593953124043726
135973000,0.9669973840057302,-0.1650713694429124
140972000,0.9646036773323123,-0.1707034393768906
145971000,0.9621345860932469,-0.176290227672662
150970000,0.9595912068314931,-0.1818304716402857
155969000,0.9569746616418593,-0.1873229410514664
160968000,0.9542860970406661,-0.1927664387127814
165967000,0.9515266828232241,-0.1981598009939824
170966000,0.9486976109110978,-0.2035018983112704
175965000,0.9458000941911371,-0.208791635565522
180964000,0.9428353653482366,-0.2140279525355572
185963000,0.9398046756937277,-0.2192098242266159
190962000,0.9367092939913328,-0.2243362611743073
195961000,0.9335505052825068,-0.2294063097043797
200960000,0.9303296097130211,-0.2344190521487455
205959000,0.9270479213625498,-0.2393736070182697
210958000,0.9237067670790333,-0.2442691291329166
215957000,0.9203074853194226,-0.2491048097099098
220956000,0.9168514249985507,-0.2538798764106482
225955000,0.9133399443476247,-0.2585935933471701
230954000,0.9097744097838838,-0.2632452610490246
235953000,0.9061561947929151,-0.2678342163914808
240952000,0.9024866788249517,-0.2723598324860313
245951000,0.8987672462065917,-0.276821518534233
250950000,0.8949992850691098,-0.2812187196459394
255949000,0.8911841862946182,-0.2855509166230461
260948000,0.8873233424811939,-0.2898176257098941
265947000,0.883418146928044,-0.2940183983115184
270946000,0.8794699926416942,-0.2981528206809547
275945000,0.8754802713641434,-0.3022205135768408
280944000,0.871450372623811,-0.3062211318925768
285943000,0.8673816828101293,-0.3101543642583272
290942000,0.8632755842723676,-0.3140199326171412
295941000,0.8591334544435321,-0.3178175917765253
300940000,0.854956664989756,-0.3215471289367535
305939000,0.8507465809857095,-0.3252083631972269
310938000,0.8465045601166379,-0.3288011450422331
315937000,0.8422319519071879,-0.3323253558073698
320936000,0.8379300969775227,-0.3357809071279738
325935000,0.8336003263268483,-0.3391677403708279
330934000,0.8292439606447113,-0.342485826050457
335933000,0.8248623096500369,-0.3457351632312553
340932000,0.8204566714581052,-0.3489157789167145
345931000,0.8160283319754211,-0.3520277274269755
350930000,0.8115785643225841,-0.3550710897659413
355929000,0.8071086282849502,-0.3580459729791166
360928000,0.8026197697909567,-0.360952509503322
365927000,0.7981132204181438,-0.3637908565094847
370926000,0.793590196926399,-0.3665611952395356
375925000,0.7890519008183452,-0.3692637303385394
380924000,0.7844995179265748,-0.3718986891831083
385923000,0.7799342180272921,-0.3744663212070732
390922000,0.7753571544801627,-0.376966897225454
395921000,0.770769463893775,-0.3794007087575998
400920000,0.7661722658165047,-0.3817680673504968
405919000,0.7615666624522381,-0.3840693039030758
410918000,0.7569537384003748,-0.3863047679923431
415917000,0.7523345604198277,-0.3884748272022009
420916000,0.7477101772162524,-0.3905798664556525
425915000,0.7430816192522083,-0.3926202873512057
430914000,0.7384498985795107,-0.394596507504108
435913000,0.7338160086932817,-0.3965089598931087
440912000,0.729180924407105,-0.3983580922133607
445911000,0.7245456017486396,-0.4001443662360457
450910000,0.7199109778752522,-0.4018682571753299
455909000,0.7152779710087231,-0.4035302530630513
460908000,0.7106474803888319,-0.4051308541317845
465907000,0.7060203862448358,-0.4066705722066
470906000,0.7013975497843501,-0.4081499301059778
475905000,0.6967798131990635,-0.4095694610523052
480904000,0.6921679996866068,-0.4109297080922784
